YEAR,LocationAbbr,MeasureDesc,DataSource,Response,Sample_Size,Gender,Race,Age,Education,Risk_Level
0.7479764933940865,8,3,0,0,-0.7809798246620004,0,1,7,3,1
0.7479764933940865,8,3,0,0,-0.79384437988264,1,1,7,3,1
0.7479764933940865,8,3,0,0,-0.7213101855535019,2,1,7,3,1
0.7479764933940865,8,0,0,0,-0.7024239236338394,0,1,1,3,0
0.7479764933940865,8,0,0,0,-0.18045143840490932,0,1,7,3,0
0.7479764933940865,8,0,0,0,-0.391211172870707,1,1,7,3,0
0.7479764933940865,8,0,0,0,-0.6942125054078992,2,0,7,3,0
0.7479764933940865,8,0,0,0,-0.8075300769258736,2,1,0,3,0
0.7479764933940865,8,0,0,0,-0.6438491402887996,2,1,2,3,0
0.7479764933940865,8,0,0,0,-0.3873791776986016,2,1,3,3,0
0.7479764933940865,8,0,0,0,-0.4399322543446187,2,1,4,3,0
0.7479764933940865,8,0,0,0,-0.7497764354034278,2,1,5,1,1
0.7479764933940865,8,0,0,0,-0.16950288077032244,2,1,5,2,0
0.7479764933940865,8,0,0,0,-0.5206778668996971,2,1,5,0,0
0.7479764933940865,8,0,0,0,-0.7527872887529392,2,1,6,1,1
0.7479764933940865,8,0,0,0,-0.19003142633517286,2,1,6,2,0
0.7479764933940865,8,0,0,0,-0.5321738524160132,2,1,6,0,0
0.7479764933940865,8,0,0,0,0.28185140771552225,2,1,7,3,0
0.7479764933940865,8,0,0,0,-0.8362700407166642,2,3,7,3,0
0.7479764933940865,8,2,0,0,-0.5702200901962027,0,1,7,3,1
0.7479764933940865,8,0,0,0,-0.7883701010653466,2,4,7,3,0
0.7479764933940865,8,0,0,0,-0.08164070575276261,2,5,7,3,0
0.03276130752906219,8,1,0,0,-0.49303275887236514,2,0,7,3,0
0.03276130752906219,8,1,0,0,-0.8047929375172269,2,3,7,3,0
0.03276130752906219,8,1,0,0,-0.7229524691986899,2,4,7,3,0
0.03276130752906219,8,1,0,0,0.9423231470219766,2,5,7,3,0
0.7479764933940865,8,4,0,1,-0.7527872887529392,0,1,7,3,1
0.7479764933940865,8,4,0,1,-0.7749581179629776,1,1,7,3,1
0.7479764933940865,8,4,0,1,-0.6742313877247782,2,1,7,3,1
0.7479764933940865,8,4,0,4,-0.7527872887529392,0,1,7,3,1
0.7479764933940865,8,4,0,4,-0.7749581179629776,1,1,7,3,1
0.7479764933940865,8,4,0,4,-0.6742313877247782,2,1,7,3,1
0.7479764933940865,8,5,0,0,-0.18045143840490932,0,1,7,3,0
0.7479764933940865,8,5,0,0,-0.391211172870707,1,1,7,3,0
0.7479764933940865,8,5,0,0,0.28185140771552225,2,1,7,3,0
0.7479764933940865,8,5,0,2,-0.18045143840490932,0,1,7,3,0
0.7479764933940865,8,5,0,2,-0.391211172870707,1,1,7,3,1
0.7479764933940865,8,5,0,2,0.28185140771552225,2,1,7,3,0
